property_id,state,city,price,area_sqft,bedrooms,bathrooms,lot_size_acres,year_built,rental_income,mainroad_access,airconditioning,garage_parking,school_rating,walkability_score,preferred_area,tax_rate,maintenance_cost
11284,Georgia,Columbus,496427.0,2923.0,2.0,4.0,4.02,2019,2010.0,No,No,1.0,4.0,21.0,Yes,0.97,1974.0
11285,California,Sacramento,1067493.0,3737.0,4.0,2.0,2.32,2017,5067.0,No,No,1.0,9.0,,Yes,0.5,3655.0
11286,New York,Albany,594377.0,2351.0,3.0,4.0,0.8,1987,2607.0,No,No,1.0,7.0,48.0,Yes,0.65,1509.0
11287,California,Sacramento,1149209.0,2368.0,5.0,2.0,0.49,1988,4482.0,No,Yes,0.0,5.0,100.0,No,2.85,2611.0
11288,Georgia,Savannah,,4390.0,2.0,3.0,2.7,1954,2837.0,Yes,No,0.0,4.0,32.0,Yes,1.68,5171.0
11289,Texas,Austin,,4002.0,3.0,4.0,1.91,1996,7453.0,No,No,1.0,6.0,90.0,Yes,0.99,2585.0
11290,Texas,Austin,1985527.0,1259.0,3.0,,3.08,1953,7606.0,No,No,3.0,10.0,6.0,No,2.31,1466.0
11291,Florida,Miami,1601571.0,,1.0,2.0,0.35,1980,5362.0,Yes,No,1.0,3.0,86.0,Yes,0.94,2080.0
11292,Nevada,Carson City,594294.0,876.0,2.0,1.0,4.38,1971,2651.0,No,Yes,2.0,7.0,24.0,No,1.58,4223.0
11293,New York,New York City,3571311.0,1738.0,4.0,2.0,0.99,1964,11356.0,Yes,Yes,2.0,4.0,21.0,Yes,,1614.0
11294,Florida,Orlando,678976.0,4220.0,1.0,4.0,1.41,1951,3008.0,No,Yes,3.0,5.0,74.0,Yes,0.57,5435.0
11295,Florida,Orlando,551144.0,1618.0,5.0,3.0,4.8,1957,1117.0,Yes,No,0.0,3.0,97.0,Yes,2.32,4771.0
11296,Nevada,Reno,711968.0,2245.0,5.0,2.0,3.92,2018,1457.0,Yes,Yes,2.0,,19.0,Yes,1.56,6350.0
11297,Arizona,Scottsdale,1178494.0,3081.0,3.0,4.0,2.32,2007,3079.0,Yes,Yes,3.0,4.0,68.0,No,2.56,3667.0
11298,Texas,Dallas,1067155.0,4140.0,2.0,4.0,1.4,1998,2763.0,No,No,3.0,9.0,52.0,No,2.88,5721.0
11299,Florida,Jacksonville,411175.0,2388.0,2.0,1.0,1.99,1953,1068.0,Yes,Yes,3.0,7.0,85.0,Yes,1.62,3486.0
11300,Illinois,Peoria,555167.0,3518.0,1.0,3.0,0.95,2002,2555.0,No,No,,10.0,91.0,No,2.32,4773.0
11301,Texas,San Antonio,739284.0,1093.0,4.0,4.0,4.69,2014,1559.0,No,No,2.0,7.0,65.0,Yes,1.19,5402.0
11302,Texas,Houston,392143.0,,1.0,1.0,2.27,1975,,No,Yes,1.0,2.0,61.0,No,,3452.0
11303,Arizona,Tucson,792097.0,1191.0,5.0,,1.04,1970,2559.0,No,No,0.0,6.0,58.0,Yes,0.98,2759.0
11304,Arizona,Mesa,1182468.0,2597.0,2.0,4.0,2.61,2007,3071.0,No,Yes,1.0,1.0,68.0,No,0.77,3802.0
11305,New York,New York City,4966810.0,3334.0,5.0,2.0,4.79,1998,20722.0,Yes,No,3.0,10.0,87.0,No,2.17,2438.0
11306,Georgia,Augusta,,1667.0,4.0,1.0,4.65,2011,1182.0,No,No,1.0,6.0,2.0,No,1.44,5674.0
11307,Georgia,Columbus,524055.0,3636.0,5.0,4.0,3.58,1963,1545.0,No,No,0.0,3.0,50.0,Yes,2.7,3311.0
11308,Texas,Houston,1036967.0,1387.0,5.0,3.0,2.47,2008,4152.0,Yes,Yes,3.0,3.0,90.0,No,2.21,1430.0
11309,Texas,San Antonio,349342.0,3298.0,3.0,4.0,4.41,2014,,No,No,2.0,8.0,75.0,Yes,2.49,3625.0
11310,Nevada,Las Vegas,797988.0,4183.0,,3.0,2.07,1991,3285.0,No,No,0.0,10.0,85.0,Yes,,2470.0
11311,Florida,Tampa,,3333.0,3.0,2.0,1.77,1994,4963.0,No,No,,5.0,36.0,Yes,2.93,6858.0
11312,Florida,Jacksonville,546186.0,978.0,1.0,2.0,3.21,2015,1284.0,No,No,2.0,7.0,99.0,Yes,2.39,5711.0
11313,Nevada,Carson City,,1236.0,1.0,1.0,3.45,2000,3743.0,No,No,2.0,5.0,44.0,No,2.06,1024.0
11314,New York,Albany,543962.0,1978.0,2.0,3.0,4.16,1994,2324.0,No,No,1.0,5.0,13.0,No,1.89,2334.0
11315,Texas,Dallas,462734.0,3638.0,2.0,2.0,0.13,1953,1127.0,No,No,2.0,8.0,45.0,Yes,1.48,4335.0
11316,California,San Francisco,3360643.0,4723.0,1.0,2.0,2.51,2001,12356.0,No,No,1.0,3.0,54.0,Yes,1.23,4521.0
11317,New York,Albany,,967.0,3.0,1.0,0.32,2005,3002.0,Yes,Yes,2.0,3.0,75.0,No,0.94,3280.0
11318,Texas,San Antonio,460140.0,3299.0,2.0,4.0,3.37,1973,1039.0,Yes,No,0.0,3.0,96.0,No,1.79,2360.0
11319,Texas,Houston,801764.0,3390.0,4.0,,3.58,2021,2687.0,No,No,1.0,,78.0,Yes,0.72,3096.0
11320,Illinois,Naperville,1898152.0,,,2.0,4.62,1985,5885.0,No,Yes,3.0,10.0,94.0,Yes,1.68,1429.0
11321,Florida,Orlando,317135.0,4660.0,4.0,2.0,0.23,1989,1285.0,Yes,Yes,1.0,,26.0,No,2.97,3225.0
11322,Arizona,Scottsdale,2538332.0,3677.0,4.0,3.0,1.43,1993,8674.0,No,No,2.0,2.0,68.0,No,2.37,4896.0
11323,Arizona,Mesa,871140.0,2682.0,1.0,2.0,1.9,2000,4215.0,Yes,Yes,1.0,6.0,36.0,No,1.6,4681.0
11324,Florida,Orlando,852582.0,2434.0,2.0,3.0,0.98,1953,3936.0,Yes,No,2.0,10.0,42.0,No,0.64,1520.0
11325,Arizona,Scottsdale,2433392.0,2939.0,1.0,1.0,4.32,1979,8759.0,Yes,Yes,1.0,5.0,44.0,Yes,2.28,5916.0
11326,New York,Albany,609397.0,2059.0,3.0,4.0,3.08,1967,2722.0,Yes,Yes,0.0,6.0,61.0,Yes,2.5,4925.0
11327,Illinois,Chicago,1142658.0,,3.0,3.0,2.61,1971,5227.0,No,Yes,2.0,10.0,61.0,Yes,2.56,2489.0
11328,Florida,Tampa,720510.0,4362.0,1.0,4.0,3.93,1952,2864.0,No,No,2.0,2.0,68.0,Yes,0.75,5823.0
11329,Illinois,Springfield,248347.0,1753.0,4.0,1.0,2.96,1990,943.0,Yes,No,0.0,3.0,16.0,No,2.97,5698.0
11330,Texas,Dallas,948031.0,1640.0,4.0,,1.89,1998,2296.0,Yes,No,0.0,5.0,2.0,Yes,1.55,6596.0
11331,California,Sacramento,1083434.0,4112.0,,2.0,3.55,1974,2427.0,No,Yes,3.0,3.0,99.0,No,0.88,6777.0
11332,New York,Buffalo,256510.0,3998.0,5.0,3.0,4.52,2013,880.0,No,No,1.0,8.0,70.0,Yes,1.57,1301.0
11333,California,San Diego,746275.0,3847.0,5.0,3.0,1.7,1974,3498.0,Yes,Yes,0.0,5.0,63.0,Yes,2.35,4273.0
11334,California,San Francisco,4563708.0,2262.0,2.0,2.0,1.32,1984,21214.0,Yes,No,2.0,1.0,81.0,No,1.93,1174.0
11335,New York,Rochester,554756.0,3434.0,5.0,3.0,1.4,2008,2127.0,No,Yes,2.0,7.0,85.0,No,1.83,4295.0
11336,Texas,Houston,703329.0,2585.0,4.0,3.0,0.98,2009,,Yes,No,3.0,8.0,78.0,No,1.73,2891.0
11337,California,Sacramento,1006432.0,,4.0,2.0,2.39,1953,4274.0,No,No,,10.0,69.0,Yes,2.92,2414.0
11338,Arizona,Tucson,536467.0,4674.0,2.0,2.0,2.55,2020,2650.0,No,Yes,2.0,2.0,20.0,No,,4192.0
11339,Nevada,Carson City,859599.0,699.0,4.0,1.0,2.57,1981,2496.0,No,Yes,0.0,,64.0,Yes,1.13,3300.0
11340,Nevada,Reno,915924.0,1703.0,1.0,4.0,2.93,1997,4569.0,Yes,Yes,0.0,1.0,,No,,
11341,Georgia,Augusta,692145.0,,1.0,4.0,4.49,1963,2777.0,Yes,No,1.0,2.0,69.0,No,,4697.0
11342,Arizona,Scottsdale,1613565.0,3915.0,1.0,1.0,4.75,1969,6791.0,No,Yes,0.0,3.0,81.0,No,2.96,4204.0
11343,Texas,Dallas,782560.0,3916.0,3.0,4.0,2.49,2010,2812.0,Yes,Yes,0.0,3.0,10.0,No,,1022.0
11344,New York,Albany,338408.0,613.0,5.0,2.0,3.59,1999,1135.0,No,No,3.0,2.0,46.0,No,0.59,6328.0
11345,New York,Buffalo,387748.0,4318.0,2.0,1.0,0.45,2021,1081.0,No,Yes,3.0,4.0,29.0,Yes,1.72,3417.0
11346,Nevada,Las Vegas,1000051.0,1876.0,4.0,1.0,2.01,1967,3754.0,No,Yes,1.0,9.0,10.0,No,2.84,2132.0
11347,Illinois,Chicago,604405.0,747.0,4.0,4.0,3.46,1993,3014.0,Yes,Yes,2.0,2.0,81.0,Yes,2.63,6396.0
11348,Texas,Houston,1196999.0,3995.0,1.0,2.0,1.19,1978,3671.0,No,Yes,3.0,10.0,79.0,Yes,2.47,5455.0
11349,Georgia,Columbus,693360.0,4019.0,5.0,4.0,2.57,1976,2575.0,Yes,No,0.0,4.0,6.0,Yes,0.69,6633.0
11350,Arizona,Phoenix,1100325.0,2620.0,1.0,3.0,3.43,2011,2391.0,Yes,No,3.0,7.0,31.0,No,2.15,4387.0
11351,Texas,Austin,1002708.0,3328.0,4.0,1.0,2.15,1976,2086.0,Yes,No,0.0,9.0,67.0,Yes,2.74,5821.0
11352,Nevada,Henderson,848126.0,4427.0,1.0,3.0,2.72,1967,,No,Yes,0.0,3.0,60.0,No,2.81,6560.0
11353,Nevada,Reno,,1304.0,1.0,1.0,4.09,2022,1955.0,No,No,3.0,3.0,74.0,No,,
11354,Florida,Jacksonville,646560.0,3196.0,4.0,4.0,4.58,1978,2704.0,No,No,0.0,8.0,46.0,Yes,1.06,5810.0
11355,Nevada,Las Vegas,570063.0,3272.0,3.0,2.0,4.61,2016,1971.0,No,Yes,3.0,10.0,93.0,Yes,0.77,1236.0
11356,California,Sacramento,494096.0,3438.0,4.0,2.0,1.89,2022,1830.0,Yes,No,1.0,5.0,33.0,No,1.12,4078.0
11357,Florida,Miami,,2395.0,5.0,3.0,1.27,1994,3870.0,No,No,3.0,4.0,63.0,Yes,1.25,6098.0
11358,Illinois,Peoria,,4071.0,5.0,2.0,1.1,2022,2244.0,No,Yes,2.0,2.0,4.0,Yes,2.39,3700.0
11359,Arizona,Scottsdale,726213.0,1557.0,1.0,3.0,3.96,2009,3349.0,Yes,Yes,1.0,10.0,48.0,No,1.92,6268.0
11360,Georgia,Augusta,630348.0,4574.0,2.0,2.0,4.0,1952,2088.0,No,Yes,0.0,5.0,71.0,No,2.99,2397.0
11361,Florida,Orlando,966183.0,1204.0,4.0,2.0,3.35,1965,2299.0,No,Yes,0.0,10.0,27.0,Yes,0.88,6317.0
11362,New York,Albany,306167.0,724.0,2.0,1.0,3.51,1968,1527.0,Yes,No,1.0,1.0,99.0,No,2.38,3455.0
11363,California,Sacramento,483348.0,2338.0,2.0,3.0,4.77,2019,1076.0,Yes,Yes,1.0,3.0,31.0,No,2.13,
11364,Texas,Houston,1164083.0,1749.0,5.0,1.0,2.49,2000,5713.0,Yes,Yes,0.0,8.0,42.0,Yes,2.79,
11365,Illinois,Chicago,573904.0,3272.0,5.0,4.0,3.1,1974,2386.0,No,No,3.0,10.0,92.0,No,,5215.0
11366,Georgia,Savannah,639127.0,957.0,4.0,2.0,1.4,2021,2868.0,Yes,No,0.0,2.0,66.0,No,2.52,2577.0
11367,Nevada,Las Vegas,504800.0,,2.0,1.0,4.62,1992,2310.0,Yes,No,1.0,3.0,14.0,Yes,1.3,2375.0
11368,Georgia,Atlanta,1260434.0,1639.0,4.0,2.0,0.86,1978,5683.0,Yes,Yes,2.0,7.0,66.0,Yes,1.81,5967.0
11369,Arizona,Mesa,772513.0,1593.0,2.0,3.0,1.58,1964,2271.0,No,Yes,1.0,10.0,54.0,Yes,1.78,5468.0
11370,Georgia,Savannah,777914.0,844.0,2.0,1.0,3.66,1964,2801.0,Yes,Yes,0.0,8.0,27.0,No,2.06,1993.0
11371,Texas,San Antonio,401437.0,3043.0,5.0,4.0,1.27,1959,1658.0,Yes,Yes,2.0,1.0,96.0,No,2.8,1557.0
11372,Arizona,Mesa,963996.0,3078.0,4.0,4.0,1.34,1996,2753.0,Yes,No,1.0,6.0,,No,0.98,6858.0
11373,New York,New York City,3958743.0,2431.0,5.0,3.0,1.55,1955,15699.0,Yes,Yes,3.0,4.0,12.0,Yes,0.76,5416.0
11374,California,San Francisco,2728162.0,2129.0,1.0,4.0,1.15,1990,8495.0,No,Yes,,2.0,94.0,No,1.83,1115.0
11375,Florida,Tampa,624969.0,3951.0,1.0,4.0,1.73,1989,2201.0,Yes,No,3.0,6.0,47.0,Yes,1.05,6562.0
11376,Arizona,Mesa,761007.0,1862.0,4.0,1.0,2.23,1956,1973.0,Yes,No,1.0,4.0,25.0,No,2.03,4876.0
11377,Arizona,Mesa,458340.0,1602.0,3.0,2.0,1.23,1994,,Yes,Yes,1.0,8.0,69.0,No,2.54,1782.0
11378,Arizona,Tucson,587757.0,938.0,4.0,3.0,2.25,1954,2914.0,Yes,No,,8.0,83.0,Yes,0.91,4542.0
11379,California,San Francisco,4971162.0,679.0,4.0,2.0,0.17,1969,9947.0,No,No,2.0,10.0,52.0,No,0.5,2966.0
11380,Georgia,Columbus,336869.0,1323.0,2.0,3.0,2.58,1954,1337.0,No,No,1.0,3.0,60.0,Yes,1.69,6379.0
11381,Arizona,Scottsdale,1122500.0,1804.0,5.0,2.0,1.73,1997,5389.0,Yes,Yes,,9.0,54.0,Yes,1.18,6457.0
11382,Florida,Orlando,567019.0,2831.0,5.0,3.0,2.11,1983,2368.0,Yes,No,3.0,3.0,37.0,Yes,0.81,4007.0
11383,New York,Albany,470447.0,1718.0,5.0,3.0,4.55,1981,1839.0,Yes,No,2.0,1.0,9.0,No,2.07,4085.0
11384,Texas,Austin,1571317.0,1447.0,4.0,2.0,2.97,1963,4787.0,No,No,2.0,4.0,10.0,No,2.41,5538.0
11385,Arizona,Scottsdale,2645332.0,2176.0,4.0,3.0,0.95,1989,12381.0,Yes,Yes,2.0,1.0,94.0,Yes,2.24,2052.0
11386,Arizona,Tucson,548265.0,2842.0,3.0,3.0,0.12,1962,,Yes,No,1.0,2.0,62.0,No,,5969.0
11387,Illinois,Naperville,658017.0,2735.0,1.0,2.0,3.73,1999,3078.0,No,Yes,3.0,4.0,52.0,No,1.06,2572.0
11388,Nevada,Reno,1380130.0,2951.0,2.0,4.0,4.92,1966,3651.0,No,No,2.0,8.0,28.0,No,1.75,2572.0
11389,Nevada,Las Vegas,870954.0,,3.0,1.0,3.23,1996,,Yes,No,0.0,6.0,51.0,Yes,2.19,6419.0
11390,California,San Diego,2740608.0,4723.0,1.0,2.0,1.98,2019,9734.0,Yes,Yes,3.0,,36.0,Yes,2.68,3306.0
11391,Florida,Jacksonville,593831.0,2324.0,5.0,1.0,1.3,1959,1331.0,Yes,Yes,0.0,6.0,87.0,Yes,1.85,6713.0
11392,New York,New York City,4525590.0,2261.0,1.0,4.0,1.85,1981,22272.0,No,No,3.0,9.0,37.0,No,2.26,4521.0
11393,Georgia,Columbus,,4226.0,,2.0,3.08,1988,1909.0,No,Yes,2.0,5.0,78.0,Yes,1.76,2147.0
11394,California,San Francisco,4412402.0,4634.0,2.0,1.0,2.58,2010,12626.0,Yes,Yes,1.0,6.0,58.0,Yes,1.33,5596.0
11395,Florida,Orlando,868422.0,4824.0,3.0,4.0,1.62,1971,3690.0,Yes,Yes,1.0,1.0,91.0,No,0.61,3618.0
11396,Florida,Tampa,436169.0,,1.0,4.0,2.02,1987,1727.0,Yes,Yes,3.0,10.0,100.0,No,1.0,1162.0
11397,California,San Diego,1500732.0,4518.0,,3.0,3.25,1974,3175.0,Yes,Yes,2.0,10.0,7.0,No,2.2,
11398,Arizona,Scottsdale,1658826.0,3931.0,3.0,3.0,3.58,1953,4149.0,Yes,Yes,1.0,6.0,2.0,Yes,2.0,2768.0
11399,Arizona,Scottsdale,2915307.0,649.0,5.0,3.0,4.55,1986,10658.0,Yes,No,3.0,6.0,68.0,Yes,2.62,6516.0
11400,New York,Rochester,256133.0,2505.0,2.0,3.0,3.97,2018,924.0,Yes,No,,6.0,19.0,No,1.07,6722.0
11401,California,Los Angeles,3309290.0,,1.0,4.0,2.14,1960,8064.0,Yes,No,1.0,7.0,38.0,No,0.6,1060.0
11402,Illinois,Naperville,623553.0,1920.0,3.0,2.0,1.75,1998,2400.0,No,No,3.0,7.0,4.0,Yes,,
11403,New York,Buffalo,249695.0,2251.0,4.0,,1.58,1964,,No,Yes,2.0,1.0,,Yes,2.89,1664.0
11404,Georgia,Atlanta,1061119.0,1928.0,1.0,2.0,2.98,1993,3639.0,Yes,No,2.0,7.0,65.0,No,2.75,2276.0
11405,Nevada,Reno,1172166.0,693.0,5.0,3.0,3.92,1958,4954.0,Yes,Yes,2.0,7.0,,No,2.04,2063.0
11406,Nevada,Henderson,908901.0,1744.0,1.0,1.0,3.64,1968,4509.0,Yes,No,,8.0,85.0,No,2.55,2624.0
11407,California,San Francisco,1949710.0,1272.0,4.0,3.0,4.23,1985,8886.0,Yes,No,,1.0,98.0,Yes,0.75,6077.0
11408,Nevada,Las Vegas,350971.0,1457.0,1.0,4.0,1.68,2013,1679.0,No,No,0.0,2.0,69.0,Yes,,3905.0
11409,New York,Rochester,435489.0,1532.0,1.0,4.0,2.59,1964,1369.0,Yes,Yes,2.0,2.0,75.0,No,,6539.0
11410,Nevada,Las Vegas,1129972.0,2390.0,4.0,2.0,2.92,1977,2424.0,Yes,No,0.0,,66.0,No,2.11,3778.0
11411,Illinois,Naperville,1058667.0,3578.0,4.0,4.0,4.67,2004,4449.0,No,No,1.0,,78.0,No,,2397.0
11412,California,Los Angeles,3540998.0,3435.0,4.0,,4.89,1992,,Yes,Yes,3.0,,17.0,No,1.98,2962.0
11413,Georgia,Atlanta,,1988.0,1.0,4.0,1.05,1986,3698.0,Yes,No,3.0,7.0,12.0,No,0.74,2289.0
11414,New York,Buffalo,,2006.0,1.0,3.0,2.76,1987,932.0,No,No,3.0,5.0,26.0,Yes,,4167.0
11415,Illinois,Chicago,594739.0,2274.0,3.0,1.0,1.17,1966,1345.0,Yes,Yes,2.0,9.0,28.0,Yes,2.63,6050.0
11416,California,Los Angeles,2719487.0,1631.0,5.0,3.0,3.57,1993,9831.0,Yes,Yes,0.0,10.0,87.0,No,2.1,4871.0
11417,Nevada,Reno,1304162.0,4107.0,5.0,2.0,2.58,1994,5929.0,Yes,Yes,0.0,10.0,20.0,Yes,1.84,1971.0
11418,Florida,Orlando,561479.0,4257.0,2.0,1.0,3.52,1964,1894.0,Yes,No,3.0,6.0,56.0,No,1.98,6041.0
11419,Texas,Houston,910391.0,1866.0,3.0,3.0,0.12,1990,3038.0,No,No,,5.0,94.0,No,2.11,6923.0
11420,Texas,Dallas,1081736.0,1573.0,3.0,3.0,1.3,1960,,No,No,1.0,6.0,89.0,No,1.5,3276.0
11421,Arizona,Scottsdale,1363834.0,2036.0,4.0,4.0,2.57,1962,4670.0,No,Yes,0.0,,4.0,Yes,0.79,3824.0
11422,Florida,Jacksonville,556819.0,3758.0,1.0,3.0,4.74,1983,2461.0,No,No,3.0,9.0,49.0,Yes,1.43,5278.0
11423,Florida,Orlando,338023.0,,4.0,2.0,4.99,1979,1330.0,Yes,No,1.0,3.0,89.0,No,,1191.0
11424,Texas,Houston,1110593.0,,1.0,4.0,4.44,2014,4873.0,Yes,No,3.0,5.0,100.0,Yes,1.88,5366.0
11425,Arizona,Phoenix,632166.0,4584.0,3.0,2.0,0.12,2002,,No,No,1.0,10.0,1.0,No,1.79,5430.0
11426,Arizona,Phoenix,737753.0,4381.0,2.0,1.0,4.81,2011,1572.0,Yes,Yes,0.0,8.0,,No,1.92,5200.0
11427,Texas,Dallas,830040.0,1167.0,,3.0,2.38,1994,2512.0,No,Yes,1.0,4.0,42.0,No,1.4,4772.0
11428,Florida,Tampa,372315.0,,2.0,,1.93,2016,1012.0,Yes,Yes,3.0,9.0,26.0,No,2.15,5703.0
11429,Illinois,Peoria,667988.0,2588.0,1.0,1.0,4.65,1989,2456.0,No,Yes,3.0,10.0,45.0,No,1.35,6783.0
11430,Nevada,Las Vegas,1166890.0,2753.0,2.0,4.0,2.49,1985,3331.0,Yes,Yes,3.0,4.0,78.0,Yes,2.1,5833.0
11431,Florida,Orlando,958858.0,794.0,1.0,2.0,4.27,1963,4287.0,Yes,Yes,0.0,,22.0,Yes,1.86,4176.0
11432,Texas,San Antonio,719897.0,3175.0,3.0,2.0,2.26,1950,1800.0,No,Yes,3.0,7.0,97.0,No,2.86,6389.0
11433,California,Sacramento,515701.0,2975.0,5.0,1.0,2.89,1957,,Yes,No,1.0,3.0,69.0,No,1.09,2853.0
11434,California,Sacramento,1119174.0,2088.0,5.0,3.0,4.46,1964,5515.0,No,Yes,0.0,7.0,69.0,No,2.55,4327.0
11435,Nevada,Las Vegas,1140721.0,,2.0,1.0,4.28,1984,,Yes,Yes,1.0,2.0,94.0,Yes,2.13,1842.0
11436,California,Sacramento,980873.0,1944.0,4.0,4.0,3.15,1974,2806.0,Yes,No,3.0,9.0,67.0,No,,1234.0
11437,Illinois,Naperville,1683102.0,3517.0,3.0,4.0,1.9,2022,8275.0,No,No,1.0,1.0,14.0,No,2.88,3345.0
11438,Florida,Orlando,576381.0,,3.0,3.0,1.27,1988,1359.0,Yes,Yes,3.0,7.0,64.0,Yes,2.31,
11439,Georgia,Savannah,316725.0,2043.0,3.0,4.0,2.92,2012,929.0,No,No,3.0,4.0,99.0,No,1.85,4386.0
11440,Nevada,Las Vegas,426128.0,1478.0,4.0,4.0,0.43,2013,1333.0,No,No,2.0,8.0,71.0,Yes,1.99,
11441,New York,Rochester,258289.0,4324.0,3.0,4.0,3.66,2011,1281.0,Yes,Yes,1.0,5.0,,No,,3121.0
11442,New York,Rochester,519421.0,4766.0,1.0,3.0,0.35,1953,1901.0,Yes,No,3.0,4.0,,Yes,1.16,3710.0
11443,California,San Francisco,4648461.0,713.0,5.0,2.0,1.02,2011,21267.0,Yes,Yes,0.0,9.0,16.0,Yes,2.47,6578.0
11444,Arizona,Phoenix,1000935.0,2745.0,3.0,3.0,3.24,2017,3378.0,Yes,No,3.0,5.0,43.0,Yes,2.87,3040.0
11445,Florida,Miami,2197041.0,4535.0,3.0,3.0,3.75,2019,10316.0,No,No,1.0,8.0,63.0,Yes,1.02,
11446,Arizona,Tucson,413620.0,2267.0,1.0,3.0,3.14,1988,884.0,Yes,No,0.0,1.0,13.0,Yes,1.83,3884.0
11447,Florida,Miami,1056918.0,3635.0,3.0,2.0,0.55,1986,4644.0,Yes,Yes,3.0,9.0,5.0,Yes,1.63,1510.0
11448,Texas,Houston,477256.0,2629.0,3.0,4.0,2.03,2019,1823.0,No,Yes,0.0,4.0,83.0,Yes,0.57,2506.0
11449,Georgia,Atlanta,644534.0,4272.0,5.0,3.0,1.68,1978,2391.0,No,No,0.0,8.0,100.0,No,1.97,5823.0
11450,Illinois,Springfield,322315.0,1466.0,5.0,4.0,4.4,1956,1524.0,No,Yes,1.0,,,No,1.36,6924.0
11451,Nevada,Las Vegas,813343.0,2308.0,2.0,2.0,0.22,2021,2582.0,Yes,No,0.0,,2.0,No,0.84,6499.0
11452,New York,Buffalo,475652.0,3639.0,5.0,4.0,2.73,1959,991.0,Yes,No,3.0,8.0,24.0,Yes,2.6,1794.0
11453,California,Los Angeles,4704918.0,1893.0,2.0,1.0,1.8,1959,16816.0,Yes,Yes,1.0,5.0,31.0,Yes,1.51,5364.0
11454,Texas,Austin,1843808.0,2802.0,1.0,2.0,4.9,1970,7681.0,Yes,Yes,0.0,6.0,15.0,Yes,2.62,1473.0
11455,Florida,Orlando,686502.0,4319.0,5.0,2.0,3.97,2004,2161.0,No,No,2.0,6.0,15.0,Yes,1.22,1227.0
11456,Illinois,Peoria,284050.0,2333.0,4.0,2.0,3.33,2010,1352.0,No,No,1.0,8.0,5.0,Yes,0.65,2935.0
11457,New York,Albany,555731.0,,1.0,2.0,2.62,2006,2094.0,Yes,Yes,1.0,7.0,88.0,Yes,1.91,4256.0
11458,California,Sacramento,421570.0,4064.0,2.0,1.0,4.6,2012,1885.0,Yes,No,1.0,9.0,65.0,No,1.47,2695.0
11459,Florida,Orlando,879917.0,3120.0,1.0,3.0,4.75,2020,2349.0,Yes,Yes,3.0,6.0,71.0,Yes,1.14,6518.0
11460,Georgia,Atlanta,1420284.0,2247.0,2.0,2.0,0.48,2007,6567.0,No,No,0.0,7.0,49.0,Yes,0.68,6210.0
11461,Texas,Dallas,471493.0,4705.0,3.0,,4.09,2001,1314.0,Yes,No,1.0,7.0,65.0,Yes,2.71,1353.0
11462,Nevada,Reno,1460995.0,4971.0,2.0,2.0,1.36,1955,7169.0,Yes,No,3.0,7.0,,No,1.94,2314.0
11463,California,San Francisco,4140200.0,2188.0,2.0,2.0,1.23,1986,13254.0,No,Yes,3.0,6.0,6.0,Yes,2.46,2713.0
11464,Nevada,Reno,1438773.0,1712.0,,4.0,3.63,1953,4441.0,Yes,Yes,0.0,2.0,66.0,No,2.21,
11465,Arizona,Tucson,385948.0,906.0,4.0,1.0,3.29,1999,1441.0,No,No,,6.0,45.0,No,1.23,4804.0
11466,Arizona,Phoenix,1286673.0,4992.0,5.0,1.0,3.9,1965,6120.0,Yes,Yes,1.0,1.0,95.0,Yes,1.79,4779.0
11467,New York,Rochester,342476.0,1791.0,3.0,1.0,1.47,1987,984.0,No,No,0.0,4.0,84.0,Yes,2.94,4158.0
11468,New York,New York City,4043582.0,2316.0,5.0,1.0,1.76,1981,15269.0,Yes,Yes,2.0,9.0,86.0,No,0.91,5497.0
11469,Nevada,Henderson,661544.0,4026.0,,4.0,1.15,1965,2613.0,Yes,No,2.0,,93.0,No,1.72,1181.0
11470,New York,Buffalo,261295.0,1483.0,3.0,4.0,2.01,1988,763.0,No,Yes,,1.0,14.0,Yes,2.11,2543.0
11471,Florida,Jacksonville,607232.0,2936.0,4.0,1.0,4.31,1955,2835.0,Yes,Yes,3.0,7.0,76.0,Yes,1.25,6309.0
11472,Illinois,Peoria,371347.0,4961.0,4.0,1.0,0.8,2015,1320.0,No,Yes,,3.0,38.0,Yes,2.15,4813.0
11473,Illinois,Naperville,676277.0,2497.0,1.0,1.0,2.41,2007,2310.0,Yes,No,2.0,,26.0,Yes,1.81,3546.0
11474,Illinois,Springfield,341831.0,3201.0,1.0,2.0,0.13,1987,694.0,No,Yes,0.0,8.0,26.0,Yes,0.82,
11475,New York,Rochester,551749.0,2696.0,3.0,1.0,1.29,2019,2079.0,No,Yes,3.0,3.0,88.0,No,2.18,3001.0
11476,Georgia,Columbus,449733.0,2572.0,5.0,1.0,2.13,1970,999.0,No,No,0.0,10.0,4.0,No,,1765.0
11477,Georgia,Savannah,823100.0,1134.0,3.0,4.0,1.62,1974,1685.0,Yes,No,2.0,4.0,39.0,Yes,1.66,
11478,Arizona,Mesa,,1562.0,2.0,3.0,4.44,1950,4478.0,No,No,3.0,7.0,,Yes,2.02,6979.0
11479,Georgia,Columbus,379138.0,1353.0,2.0,4.0,2.47,1969,,Yes,No,1.0,10.0,18.0,Yes,2.61,3328.0
11480,Nevada,Henderson,1094660.0,3910.0,2.0,4.0,0.59,1983,2388.0,No,Yes,0.0,2.0,75.0,No,2.75,6081.0
